family_id,restaurant,income,cost,kids,rating,distance,chosen
293,"LosNortenos",81,9.710392,3,3,4.241302,0
293,"WingsNmore",81,9.266336,3,2,3.357981,0
293,"Christophers",81,26.07266,3,4,9.141263,0
293,"MadCows",81,25.63672,3,5,6.539415,0
294,"Freebirds",84,4.540563,4,0,4.457873,0
294,"MamasPizza",84,6.087954,4,1,2.414417,0
294,"CafeEccell",84,7.60852,4,2,6.495654,0
294,"LosNortenos",84,9.450915,4,3,4.71234,1
294,"WingsNmore",84,9.314941,4,2,7.245397,0
294,"Christophers",84,23.116,4,4,6.596071,0
294,"MadCows",84,24.96274,4,5,8.414916,0
295,"Freebirds",17,4.901062,5,0,3.169621,0
295,"MamasPizza",17,5.226415,5,1,3.223367,0
295,"CafeEccell",17,7.913912,5,2,4.29301,0
295,"LosNortenos",17,9.751001,5,3,3.252122,1
295,"WingsNmore",17,8.877013,5,2,6.372323,0
295,"Christophers",17,20.50402,5,4,6.820609,0
295,"MadCows",17,28.56784,5,5,6.865374,0
296,"Freebirds",21,5.184966,5,0,3.560352,0
296,"MamasPizza",21,5.933194,5,1,3.278611,0
296,"CafeEccell",21,7.637019,5,2,4.28009,0
296,"LosNortenos",21,9.75153,5,3,6.155315,1
296,"WingsNmore",21,8.753633,5,2,5.630508,0
296,"Christophers",21,24.35378,5,4,5.430172,0
296,"MadCows",21,28.35621,5,5,8.702069,0
297,"Freebirds",10,4.956151,3,0,5.61576,0
297,"MamasPizza",10,5.951444,3,1,4.106592,0
297,"CafeEccell",10,7.242185,3,2,5.759505,0
297,"LosNortenos",10,10.24433,3,3,7.471511,0
297,"WingsNmore",10,9.153974,3,2,5.818614,1
297,"Christophers",10,27.87059,3,4,10.74397,0
297,"MadCows",10,25.24662,3,5,7.468904,0
298,"Freebirds",30,5.022261,3,0,2.728961,0
298,"MamasPizza",30,7.015625,3,1,3.37419,0
298,"CafeEccell",30,8.475556,3,2,6.472204,1
298,"LosNortenos",30,9.310222,3,3,5.749549,0
298,"WingsNmore",30,9.253789,3,2,3.739162,0
298,"Christophers",30,26.02823,3,4,6.996263,0
298,"MadCows",30,28.76339,3,5,3.551124,0
299,"Freebirds",85,4.935406,3,0,2.165242,0
299,"MamasPizza",85,6.118127,3,1,2.947169,0
299,"CafeEccell",85,8.803385,3,2,4.292313,1
299,"LosNortenos",85,10.38317,3,3,5.617225,0
299,"WingsNmore",85,8.690207,3,2,5.551427,0
299,"Christophers",85,28.22984,3,4,5.978326,0
299,"MadCows",85,30.86084,3,5,9.622375,0
300,"Freebirds",58,4.747387,5,0,3.566854,0
300,"MamasPizza",58,5.746266,5,1,2.07408,0
300,"CafeEccell",58,8.111651,5,2,4.984931,1
300,"LosNortenos",58,9.337519,5,3,4.88524,0
300,"WingsNmore",58,8.197119,5,2,3.981725,0
300,"Christophers",58,24.31967,5,4,7.769288,0
300,"MadCows",58,27.95618,5,5,3.902055,0
